,Summoner ID
156,JOiyt5ZuDtEoVwbIwS36Q7KDBpRmLAWeNDG66qjjMPBB1yOj
157,-kdV1z8DTWErD0gDkXtCf4ucSGuwZgSsAzWg5cs9DB69CNtF
158,oZIhsfC76Xg1XlAwPhJOqgTGuS0T8Zr-kzcGaLQaRH9AeAf4
159,tTvxo4NfqH6FNqT00rT9CUHYLOeib8Zd7grshgLk8IHJXIgp
160,PsAy-rYvoLU46nsz-U8OqwmlL7IX1iDw3a-fjUa8CpbttcSO
161,aQlXBZRkGwUl1hF3k6i8V1m7J06fU8cPaPbtCaB_M6SFVgXk
162,eV39lWt7AP5qnLhejTie77g5JgueR9dYiy3QFtvq4b_i03fi
163,pxf_evQrUrhLytHzY26ICUlfeHFIEVMFm-9sYIUkgN5ZekCc
164,gJVGH6-vvNsVXQjwBYiBjcZdzJ_ceZt5EUfN9CEhMa7ixyYQ
165,ft1w6na9y_dK2DwCME5dNI6vodwYya4SPGSehtmASqco9HoW
166,orPJRd3wIngexM14tRMMPVHGtjt5odMhXYKBywnOWoyLz8SM
167,yMZeOuaNaPyUMvudttJwrEat3jBuB-4nyCDHdOt7Jn5G4REs
168,9Q6R1209vdFnbkNDnASxwRGrMDusDqfZu1ZyOdch6_Wj9SQp
169,DkV_ppa3simZXumA6QveCEyJ96lOWtiIg5vygbqtkapUNuRC
170,kFAshw4elwCW8fywILj2Zmof6SK7wrp3DWEgJjoSnHscD70U
171,gb755PQPV4-wyJK4d1UlEPK_t8ZkLbUFe5hR_eulK3mjtBbg
172,JD_02qQl_MDvdvbW_m-OoQwVu-XzuvPFGm6BQQA-u-REcOeT
173,VgB3GNWNTzqsdl8ky_GXycy2mACEi1epXiqpBWOox1pjfN5P
174,8JGVcqGlkKX_GUmKPPOogSsTlk_0sfaTSH-4sGoLNWyLiC4D
175,SwLVeCw6BJawCK6aJh-eig8RmdSy2O5zXAklS0B-BoTXmjs9
176,KXT3Eu8bib7ImjsT0lR0W5W9xZ0HA_Sjf3lyPNuIrazV4A5Y
177,rXoavKHgVsnmc1Ao7kV705rT0eEuAtDxTFLBpzBZHnyEfBGe
178,cMZ9KxI9VoB48mPYNXfB57G0EQZaxGYL9ru2svuTnW7sVX8z
179,C23TelBPqq5fLIHTDzoeqjfa23cGrRY8HFC9kufvRPkQPLiI
180,i2dfdSvAp-xuhGzbRoQP28rU4-_vBaZ5s0ybyVFFeuKtW2DI
181,u-bMGQGYmdMDPSLSzWGXCjdU5ZvHWOk2ybZWRxoXGpYb_Ry0
182,-FcQTrqfUvvxIv4BRj_IbKVnrasT3wKACcNPwSaaeD8fKYiJ
183,FLwXYhLqwNwdGNVLa7u2X4n2F7qLcKhe0MeIXE0NLBTdqBTi
184,bNtU1AJKwu0dHvjQ42Lo8PIuPaAqmT07gZWL2wzZUtDqlrXX
185,4SrfKZ2PKhTVAHwyC-m4VDCSeBzjRNA88QHwFQJ2iO1TzREJ
186,uI4GkjWa38nFLb8mOz_Y4nULe8id13o5-qUsIL5h43iGmqMM
187,xH3j66gmtMCQ6KJUSkcP3SBOaFhvESuHVEDLaIq35aHqpbwi
188,KnTJwKmZeQk81On3Z8oM12h0zpfqn4RKRoH7ztb6uo6Lxcp8
189,9OGirLicNoFcFmiJYGZfoH72alqfbf1xSiy9-l7JT3X1RZ7r
190,fPlcBFlFFXA9e7LvwDU3zczxTSnLwp3rdlIqtYeoOgSWVZLe
191,Db2vkkiWNP1EHaZ8AqjwRB4I3rora-XvrmW25Ed7Agvuh_AV
192,ph18APBIKFBTyT5-6IjIZXkKrv3MrbXICeENPP7aD9Gw4D3d
193,oI2LSfebOy1MGV5XwdhYsAoFfYmhd9LURXlH-XCtYRqicnWX
194,VetfAy6f6zZc2RH0MIhjUcmXLnA0YxgpS5tRO7M5gUivULhE
195,w-IrSv7VdOxDU-7akKE2oZZxHBincA3EshC6ucRXOwP7pIx7
196,zRP9CpL3ux4xlZ8AgFiAS0QDXYGAObfJCEkacMxboXDCLttz
197,0bsyQSkyvAPpVilerBEbupoPykZDm-tVu9iaJ8DdpFYwZACR
198,zMvDB0ke1Iw89XR5mMyPiLhhcUGc_q23rIXHR9MT3wmpwuL3
199,_D9luTdbN5Bjx02td-3JPufVNg6LuyLcho5GvJF1ls-CZKRa
200,4qE7Pg1ZCKbPa0MiqyeKX0MfRNR1n3hDYdvs51ptWbW9Cj5T
201,gGZuv6istbjbIjJI-8xDig8cAiiIraEVex_P4wgAHaZGU4r6
202,y3CNN-cnTEn5B-f51V32Ue6yLcV3tOOLg67wE7yyF_oCtlSw
203,TH6quoRDYohRvnCido8HUlJJZfeDlQIB9XKARJdLeCdirO87
204,MXXwZ59iaCOQgfGLUhi-CgNaM_hGoUCNvwKIIt0mnsWxHBSG
,Summoner ID
0,4qE7Pg1ZCKbPa0MiqyeKX0MfRNR1n3hDYdvs51ptWbW9Cj5T
1,gGZuv6istbjbIjJI-8xDig8cAiiIraEVex_P4wgAHaZGU4r6
2,y3CNN-cnTEn5B-f51V32Ue6yLcV3tOOLg67wE7yyF_oCtlSw
3,TH6quoRDYohRvnCido8HUlJJZfeDlQIB9XKARJdLeCdirO87
4,MXXwZ59iaCOQgfGLUhi-CgNaM_hGoUCNvwKIIt0mnsWxHBSG
5,1EJghfezCdOtmBPgfDEW3Its31-z3PQbz_aM_CKjG0eREh1w
6,xntYREtrADOSsqjepNDt8mvwGw8ncI6Bt8kIfj-D5LN4mjQR
7,tMqoBAup9JsdYLHBfB9Jjr3yRVCICCQlrdcD1yXPskq2iR_Y
8,REqhH3o1Dcg7AgsMvYothJuyJZN9hkZNekTkUMyEyoH0b4BY
9,J_3KkgRH35Tef08GCr2Ck5Er8KWytEFSvgYvXOZmbrYPCa4m
10,unHudDGCk983vRnGDR_IXF-fYo1cFTuvvf4AUnuJFwtC11qr
11,C5ALXhznAghRtKyCFhw5cEjRIjjrA04_0R8F1kd1Y-8P-FMo
12,omuDNXZATqecEwCshW00rb6bC53-cT8CJu_dYJ50lVQJYZ2c
13,ycyFEH3QUXFijmczTEsOyzphf6-XMuYvvxxexwdsOGGqyA6x
14,AEZQulCPhJ7pnYNf8VNdpQFP_Nn4tBakR4qBZ-u90WR0Fcr_
15,v14uizhxOdrXiHdbBrHndx4p9wh7pgljgSCvXbUi86MQIBys
16,aNerq2eyXaFrg2_8prC3CQFvVDe5Hg5kVuMRmDfdIxoFKzSA
17,B_8Li4boBbVFPwqFIuEfGe1ulArlKkVw-yqqu7tmL4mlVZdZ
18,ID9eAkfZrnYUXbyilOsTwW63HK8utPtIun2j58BrKPMcGZR5
19,rkMt29DU93th_T-mb_VrdsTZr0kErRQ3jQDhsPmFwOL0
20,b3P66SdsCCP9CQwdP8jV6QmuIN-wl6CGT3_mJLAui7yfr3jB
21,MtvWkgqNf4JiX5Yh8KIJcumf8Gu3R4pbEUF_Kh5Mw9sZgQUa
22,V1rAFRjFP6WGAZV9_RF9ObQJHlvBi_jy2KBEWjD2UXdxP27p
23,vHRNsde122663en9TswV4dpvBO810cmpauZrgj7n1p56oTOw
24,kjW-PuzWFECXoC3BU5BWa3fQQPscNU6guRadS4-ryssFWlO7
25,rsbdHqdgtdNM2NNLgm-pOtcboQ0f8IZLJR8e0Vhpj8z_1NrM
26,npM0zvJ5PGGVfrq-iUWvE2E4EboK3F3MWHzqFuEGN2ebIlgX
27,PxzLh4k0izLUFmru904egBn18r6QcTtHoKx5as7mkiNRIMqq
28,ky3NjM78cBayk6vjlP5GW4S58YnzaYlojuglgdwYXDK_hkQD
29,-vZuIEEnh4wCXb2SFT0cRI1PYJQCS7DDyLMoU_JElyOwunGu
30,nm1LWlOKOPhqr4xYyLgMgak1wbag33RKHOIdyq30vgEDfasL
31,_RscOpJtuNLNR18Q58ymUFWu7x37hVtwaR4DHpVFfztc6eCP
32,MfQSTeoPXZ-WMeUFtrt4OTPsPFHfr9IZ6Eguzy-TkPImY8IZ
33,XHCgieC1XPO-17-fsBPoCIvrv3ggw8BFXqdKvHy_66yuTGbC
34,_gKu_VeJxoytp2u9aBaYWDyFjAADfmAr1VPVvsLJwcgFF7SO
35,SVUQzOa7HcdmLPHX_tyUUHqaQ54TVkSykNL3-c7fkE-aXSje
36,WRDjWticWRA1pYPxcKeKBHRWbNvBgq-Qw10WugIuly73AiuZ
37,pZCu0LMl-U2b0-XIOVM9_lIhXOyX4bEBxy_4m0p-AiQixXM7
38,TSCe__5XARprujCd-xOMkAM0p7d0fBa9QkHu6BXq7Vvy_7SD
39,44vHBZHzgdyUgc3AmflbPVH9s_0izmq1oft1cX5nQWgw7FBm
40,bZLm8rVPBsts5wplO8IY7VIuikXmRlL78kABmVupOKZ9B8bx
41,LOgvVKQCUs6G5lD4Fi7fmfvau8rZgcuNUC2MDb4UXV9sbwoU
42,QPChncix0erL_dXS17xkskFvRHdzq-EHqAIxVoIc4SXPNbe0
43,xJIo3hwQxB3Bt6Qll4bS0AGSJw1eSJ7e_CYottRGFp3drNrD
44,xbJ6xYGJsss5VpHtZ5P-AFLHN8j0yhxi6ycFHrLmXA5OH4yf
45,96_OaUfu5nq9zox3Ukzxjhw8cfLDy48DaGM8W3gfYAJGZaDU
46,1uKUFkMZjoteDiZuR1xEz0D8eTTYQVYFeLORje5qA7qCtLQg
47,pR33rITjHGZr4-FcVRv0eKVvZ8nX_nyFIiNfuUXF_Qlk0849
48,2Y1bXSo1H4v4SBsNXAMMMXlz0y5SAS18o0j6kWx9LuJstKwo
49,kZo9sP73IAK5atrG4jfO2BLbAarYLYexT2yBnFx40O0Yipu2
50,IVbPghG_0cBg_bLZfe0h7hO0mlnpg08RofPSdVQVJt49oGPa
51,JM3_DMb4DUjlt446OlLRW-U6k8Cf2wFYe493EHy7OkJxBsPT
52,VttQjsD9cX2bH95lg0_1Z2fxT07K7R4Xbq2-d4-1b5Hsx0js
53,21-U_jhVNxvKtcy5aCd6XTkDewMPLxZEWPcLVaILkUlhNF-L
54,MBTfKzcXpIU97CZ701U4z6XmopLw3vTeYAacnbgQpx1JjwK_
55,-TuTRKvdxJFJSmu_rccL2n9wn9_X_sjaRmK-hQIed9ZetTsY
56,k7TzFZMsWoFirNYYQlEkDptiwRVGjrOVBi4aYSEah2cvPfgs
57,MKJ-AXwgRaep0pdIK9MqGqfVngLUeWMEqDKhiOPvfKUBt17l
58,rTFGOcWovuhpAWZrcAIWN3UJmNyvWZDgb2KJdbxs5Rw_0GOr
59,cxb4iYKAuUBolIt77_f1m5LM8cNXWlaSgwEDYVUH-sMqnBmC
60,ynjQ06omnR-RRYR5-kDCwfkag11-YDYiBcvICo9KvEcM-46-
61,5f2R0_-qAQ3zWU48ZXjK01VHy6ZzZW6gEokRHv_2wiVLGOGB
62,nyGCyap1FJ-5ULbLyx8BGkwExHhWgwlRYbaxctesBR-gKuOX
63,QMAxk9nUHEm4ReiUNVbdy-R0SqZHhHVGjt0BVtruIXu_RYIA
64,wPb4CO271nBRO4yP2GOq1G97uxB1J0FsaZ8vinI-v4X3_AJP
65,sB9ZXbilve20UmFWEdXlBXxL_2579L-mEFl5ulwQESfjKUM9
66,7xlwMLSqxze7mPDZpIMI3_GeoKmJJXo2DTcXbAd8Iz9HDl6-
67,YUii1RlRpKmlHKCY8oK2YoaPDpKliqiBxr7N4Ji45jRItmMz
68,Z_aSXT4ncpu2DdINo2M7KjhwAMGHlCeISGTKE5ZbCMxgGwer
69,uo7A06se_VGo8FIc4vcNCeIUxhN1Q5_yAHKjWY0Cd1XDwBib
70,GpQq7ZK62GsGiuM2qSiarRk1iPf8x-IJ40bqU2KA0ZxkSJOI
71,nahFcCEoJUryQHw6iZkd3_EpvHrJq8Tr_AfVQqgZE7WZqjHj
72,rzBl6rFrJJM97IwtMYplipD8XNyRUgSHvKaEYQS5qB_9OeQS
73,Syc8Bvg_AmIASn5oohFZW60oJRZ2Y4hM3g0ig1UN--K8xC3F
74,JrySs3udFmDvIYVWxFokPxiXORodirk0eZF_9ssm0qUeJGWJ
75,689jgJ2cqfaCr9CoIS27hg_LSXnXYdV0HHaMWrbbWY2ZzIL9
76,_ozD4PIQhRJsgyholgC8jNXbZuNVmiKdV6dzs7P0enUE5vuA
77,qXCGBP0JkQ0KCd2VbdMB5-fT5mbwQMOsPrFRDnKF99BwLEjk
78,Q521hwygzuyymvAVtwKQkOYite4EGuwgCN2Ni5RwpWSYEoVk
79,XowoUtMVbOpvn04_YdQX6_LSlpgX0o89_aSGlbXCDH05F38p
80,GYtHPBFeCI9brVG_POAFWS-ehpt4VD_sHvi7kveB9PJeIEiy
81,4fzMfeeIy0wgxcVZAoGr858WvScLsmRRYfpR1_2JmJ3px-R4
82,h2aqMdZef8iBmYg7J-CIVWVHuLfZmr1kS4VMPEsQXHcTBUIC
83,83_t3cm7x_KqZadU4IHSVgjhB8VHjmwta315S7RkBVZEyf8d
84,UGcj4sgeAADyxYBfDyKwkYoePAyOdRg_paRZ7fevDB7SHpmh
85,Be4CsDw2kTZz0TgiyJkRdfxl7aonndMtcF5Tnh99cuBWAzV6
86,TKwT_7W--j1EGe_gxo80D9Jgp7EZXF7IYH5_qBFixh0faFzY
87,iZOsrvvA4VQ5kAhQsXSh1SPJoKxaFXmWz-R4fxBAomWbqGDt
88,ugTB5fChWcx5FcDu-OtpCW6NToD_Ha_NU3JJyz_624qBYLRE
89,8nXvcE03XHJ6Mveq-aog7zhwBZ1M0ldbala4tJnmfxMEa774
90,xwkfBIARpgzpI34fiL7Hvf3ba--CbC1Rk14CCZ4YX2MfY8hY
91,ztcxO4-uFe6sVL-UNY-19ZhkjHWnmA293pl-YCjftVJsyUPF
92,VOXZZt46IyPK-JHXVtwg0Ord1_71k8ciw0BTv-D1-_N2buz7
93,_BspDPtRkYtNvgmfQi7msFUnnhE3sgR0wNT7FXKyzjCpQkiq
94,BpmSfZP1jNRf-iCKcb1HVlPhGTexEKJOJ4JzwkaCv0GFvelL
95,4sb0qqG9vck49zGtymbbJig3cxfPARGZyjevq_Z2anjTyPTe
96,Y2pz-LR1c_7YZFp2m3wkkKv9gHZ0u_2NkwnSYdSJDkHjw-Jk
97,jmitHXcmAf_0F6sq4csyqyLbENtkXtXM6yWLt7fBrbVi5p4Z
98,3q-Yn2P-iqULgcoHr80D-p5GexKFmQkG7vQy51MwT8bknDZu
99,qg-A9CB90gEk17PoYTpseIH9PlGAfP7WmvUN54HAdd2B9eWf
100,tOnQpGRlEKIzZL5ew42DHPC1qYODmWnbY_eIsrgWV2ZyeOFj
101,68F4LW5zVOUcFwaMT98lzjGWefHBOuEtMMJ_XcVZd09E3ENw
102,KZOMa3d1jArdnihQ_QwG79RE3WrzoGllLqzEBqKl5H3RivFJ
103,jZTNnHN1ykZ8jgscGUU8K-uN5mSonmyKhD1dgs_L_GVXjYu0
104,BCYCNZ-yUvDSESJjOsFOcY4kenyYEUPELYZ6kZaPv4sk3CxS
105,1RogqmnBhcN07yFFO1rsxkXcPsQ65j0pf2hhIeEch24ngHh0
106,cf129v0_z7J4ndiKx5RNietH0leDA_fWKFaMT4a3IIF48G_3
107,VRPZf6oaMB6L-W5R6mi4vk-UzytbpG7-Igpd4QVze9dyZzaH
108,IsJ40-IkAQafbIcmqGbL7hgPZNdzKYX9HX4CRp2CKmgxzBbO
109,S17frYek-ONtgjJ9NTz-ZqB91YvvEOmvp-cdIMmzzVxdQmZ3
110,79HtSBCY8xphTzYDTbiRM_XW0ef-jpNG65qgGsJ5DcGv0UPA
111,VyyHotWSroAMgu2OJn8CbPKkffg98MewxAWumuyfdH19UjwF
112,oxDF5XHYB2tvzbNtZljMi12lPAA-nv01t59QZh5xJhgQYbBb
113,oUu7ZpfPFI9zyING_GlHWlTdCIWh48SPOGyd4_i7l9JPefYm
114,CPz4PR2NrWqlplwDJVr6_8418G7H2MgadJUqmaPFyk6UjrBg
115,tM1zq0xfXY4WdcT6JhwXt1_3ShufTU6FuI6a8mYcFHmo8EjL
116,vPMyy0jr9QNCJx48LxU6MLrN56c7bi0L_kbb5fYcOVNuqdVr
117,4uk0dRXsO6CHW8wxlbx9-gBQbveixhOCZPFDCd4XrjdpdtLp
118,N1hCUyIcmT3ADQHZEg2Qr-znqyFnLARM8O17UX3qFV4-dApw
119,X64ZxVbo7N8-e8KJ5SWVO41ZCYcUiqccJLSIvZfq4Kf2dgzu
120,yMYxAx5SNN5CsR4stoHS7s1pTGxyjq2fxXW1CXYkEM4NAYTl
121,nJSS2NVL9TR4BQAAesmk4i7FYhzVV4YjXwqJmyQvDsJL-NNJ
122,0XwJHu0LU1i7YaxwI1YdnohjBYD0hp9sM_v3svYNd3-rl1qg
123,_2zYZ4r_yOqK14HVTw2uxbugQ5QNKgULGwTaY7ndLnaYInSc
124,RVg_dZKWQlW9CRkYS3EqLsEO4N63se_5Kao40qakEXhx6hFB
125,4Mwbcpc1tYvsH2cqPnUn4mPK0gQGvuvdAO9RKD-F-FZAlnW9
126,VPpvpKhYh077EvClFXuBtdJ72jPy_SYCN4zrijU6Nhfh5-TZ
127,Dmonb4t8okc3DOgMtj-wIgv6QwhekogLopF9PugHiqPqtroP
128,03kLhDqljvNQZt5KEZlriTFusoKKe8-b3UmThlMUx2g4GP8j
129,QOlOPx6WQXg-AOZkyp00DkT0ppjaG6WesGiBBLNBcc57D-b8
130,SRCG6XyZV71n3zqeRGU7ao-xvftUwWVz09cx7v-Q-KKP6MBj
131,vha85ZKq1H4cc1WpImMmv0rsNZjNoFHmM-rBeBlm5ItWGj6E
132,yXFzTKFC213lkkvnDqKkdmf4B92XqLMTRUxJXg4jBN9VD-Ba
133,sCKpsfX_fZULsg_FRVwLgVLG6UhpdT3UzuEY3ke19ZBdcpr2
134,dK7b015D361Rw7dzpfH7rTGmqlsa1Tl-JZYGZaE2j2RRpOl_
135,Gt-sq3JFqfgbkuRlk-c5cRuOZz5Tm7wdmQyLPbkhinfYuUBi
136,hp73-vnQ4SwEMVTR-PpeeWOAyQaUa_wbu-6IpnAiSWOozlIS
137,w5T03XGM5qQqDIRiHLa2hQrNIWqbuwBhaqp0_cN1rfj3FyWQ
138,derWdZ35VUIdbfQlO1nZ2-FwSCBQBkgTHjJMZtPfV6-xTiPR
139,4ZT9UY2VR_xTlAdqXoD8YLvw05dX9gadQLBsBaPOUfYFaWSy
140,U1c9IUlG_RydqKPGW2FOZDOrYvPuvq9f8DsBY2s-wV1WMYRq
141,drBxedZHrh2OJuDhLuEa-MjfyPihl8z-c3X3_R0BVc4Afujv
142,Yycnf9MRcky2XtbMnN3-fgExm98i2CA0v324WzmQaFdJ7r3_
143,wzFmhSj52Y-23pFTjTSGUf9wWDMm6bN9t2Tx_DDr5veJw-2_
144,FwHrQZP_uWXYD0YhoAiyRC_WE-DAs4VJ9erFcKAdipOBhSWT
145,j3bMV0EGcgl4y632Z0Liic5TxSVT5_sI0iMqWWsj6gjlbYrL
146,ae3Sg42MBKn0O7Np2rBFAAV2D9Ez12LokMIHod3e_qSrBnnF
147,gN2ephAPwe3Ry-qu7GEqWER-2AEFo_7d4MKpF5hXHOpucgZK
148,cDHpOZEFmiEX2f6u3u1Zyn_8y1lQaNGEGwFF8-GdmUUvzmLH
149,pZ-Q1IbFWktpkQd9vS16UgqiMydLkq3UPp_vbERkazCk4YYn
150,FKpATMwu7b2TeSlzrDeSHMwYvs8w3ELaL4ow2cerS27JZ2w_
151,Y89tzGB0YERQtqTMHlShJaoAxvD5cFSunGIUOvrkBrMUtSHG
152,p6x5ll57IWukkI_m9tLf0y0J6NY7K_xfgJJCsYc0auVWMiT2
153,XhyNxtjHjiGy4wOvwcyJt3uW5prplvptr5RL1jzvPHhVIVSP
154,bU4AjhJBi4KTMHWdi4Rj27ZHNYidHhZ7B8qRAVDriTfZ578L
155,JfEl4oB7OFy_gh274886X29U_i_gjFIyYbDUwfSg39vikvWI
156,BQDc3daZVrOHmBmHsho0fVp6SdtX25pg1hK9XhsGyYwjUGsJ
157,0hSzcKIDI6t5mPRgRTSNY2KDZxQ1m08-xrurTd6LQIl5NLXi
158,UIc4jotyIGxtatr7HpFARKXkTTSrWLZFYdyDOZZZ7w28yyYM
159,uFfvwr9APFbAarnOLgTopjNMWBWcqFj4AH1DYKIoC9eIPIgw
160,c-vOu4XmVC1CGh90OTb56drDxc5emve4j0yhWBCA5uLvZoYA
161,x9R4ipJFjZjuoWTKGnRMqMIgfM4k6V8GCITpO5mGaXjP8CWk
162,M8MlWU3tP2LogLBOXTouXkhQ8X8n1pXjnvFaWEqfV-5Yt3Tm
163,ELj2TmIYb-OWqHsa3ESR8DL0UBB19BXyI6DwQAeqIqKov76R
164,fDpREBjZGvtbj-HVRspYbjayxDCKpDFv85UWPwzaZ57y3glx
165,A8CjpH7mLdb8GiGa2o5KZSy0pTxhYd6ku5EiWSWX4ho8hM3N
166,Nqj5NPmTXPSukJuLt9f7pjIOwhdCSZN-0O8kdhBMcAu-NDES
167,e64PxKolYlNZWfXJ5ggxEb-1fgsMPjaZue2u6y6J2hCq7vax
168,aVrqVkVdEWorF5r6Rnp9zLlZFUx8shZujVpyBFOBBE24qspl
169,f-52QYUGJfL5JXOlqSc-SuFijeQd9_Xy6MXg3pzYNW4SbAqJ
170,AgpVqNvaW4Hyt-TfAgcjzeX0NduBd7bL-ZkY0uS3VjXrRgsK
171,hFco4Gfk80jMApywg72NpOGHczngcdpal4DQGOcqlXoQgLA-
172,DnFwYZUzc1yxtCqg9bofDIEUSKsZdVC05Br1umZzTK0LTvDT
173,kPdx35kbVAb6ZKF0Nygzhv6caSnI4XSp4hrhF9r2si3Ikc5o
174,LDYHF9HtSJS6Bub5zD2DQgyK-ajSDITAxbM-Re73vYmrPTXI
175,s4bV74bn5yLqMxIPWlHf621hSfoECKw3E9QX7KU6ejrpR_Mk
176,QYXuu6CHUSc2YAlnyuUS4u_ywqq5SA1bCp_g_r4uY9fBpQ12
177,tjsEN020ZU_32wPLXoH8ajFYD915XLzRzFzKygjN1m_y1Ihs
178,Xb3QfCd1csCgyY1HEVgQjrNDEfX_3dW57bfg8jZgBBYpZXWG
179,YHskZVeN-DhKQ9QAd45nZfkCCter-h5vAD4IhgUmHJ8uVIHQ
180,KGHzsQkuYEuM_3dcIBus1Le1Q4_AU5IopI-RsdS1H8FQ3OK3
181,t9zcKxNBxxLHIIq7ZkGNrQKCUFyCyXVVw6Q_T9CGAn8xgy7x
182,ARWOqKrkLMFTn8mf8wbSN4CFefh3Fiec-xgzPFO77w4nx5Xj
183,Q3SPZHdn05FVm8fQcRsjyEq3T595VZGfeqzyUxUC2WC7P34j
184,CAjxrrYDIO_la2NqiCzAe8rsi0NQrwjZf729Q1M9mlqAw7h6
185,RqDZh5W8fwKd7y8E129jDVmiyZwh7Z_zMMlOOIvhI6eteOw4
186,6sW_PU5Ti6MhC7ymi-ClaSkB3TdE81Am6mF5yAFruJ-weqXs
187,bdb508VmWGeruH4UpPb5dRluL4rKUMln8kqp3GMpDyRl5OcU
188,m_hoWgcUxqBvZwtbcbId1X5Rc-MTo5OfQppLVdn71lYi54Eg
189,mN1oDUUuypJqXb697lB6cDdmO-tFw27Rhv5xsaUSsSqUQFpI
190,tRo_K5hQNOw5-92sXBXqcU0wqrWDCIR1o5gF8C3AbSEMoxtn
191,ucg5uy2RwS5_9-GNog0e1eFuR7coBBBJT6DWYfNm_rKd6m8o
192,g-9MI4Rdrbmuq5Xxgai6HHzrWQpg0N13JaaM51tuBUwklJGg
193,1W9UihDv2WH6WXvwLF77UutnwZFhn9Qylejj3zOFBqOgm5er
194,ovtVvlJy1p0lF-olxHC_lMN4CTR6EIyMH-XE3RczdVRXFE6B
195,T4V_wakpV0sbgT85h-bdS9i-NUfSUKcgrzFugKyQYzd28jIN
196,BUs5uCh1bs3vRx7QmFFBQf6Zajezgt6o49zyV-2AhPumc9Gm
197,8e_4EFFAQvSlDiruEAx9j0X0kUCD3eVXophsd5tRwzsIhNPY
198,et7eUn_gz0qYITHsmfdMA7v4gXgyKnNsKsw8cGIYdCpOHoPS
199,5XhmRJlb91ZttRoEkVIX1UFS3fWGvfBW78J-xWYyouW5t6AY
200,Wpc51kIV7hl2b1iRb5DdOxW1DJjA4cNJ7esYR0hVExkpwMcf
201,SvXvyIF4hlogJnpbXFi6ZCbZPSBHPihIPAtoud7xbYe0EJlb
202,hjgr7iJgmBrk9lxIQb67W_PpNXFlfsdEYp-POUyLTOaUBlRj
203,A4qRvRTUZGY1_iQrxVubnx7VpjhIcqIFk_6LBoMO2Usneqz0
204,eD0D-0qWOctPRd0l2H8cHPJNHVImCDtMazX8wA9TIFLyl5WP
,Summoner ID
0,Wpc51kIV7hl2b1iRb5DdOxW1DJjA4cNJ7esYR0hVExkpwMcf
1,SvXvyIF4hlogJnpbXFi6ZCbZPSBHPihIPAtoud7xbYe0EJlb
2,hjgr7iJgmBrk9lxIQb67W_PpNXFlfsdEYp-POUyLTOaUBlRj
3,A4qRvRTUZGY1_iQrxVubnx7VpjhIcqIFk_6LBoMO2Usneqz0
4,eD0D-0qWOctPRd0l2H8cHPJNHVImCDtMazX8wA9TIFLyl5WP
5,aTLa8TeatVikQwNfmkxRtyivHs79rAzaq6hH6bJfAmDUDB_K
6,tmQ-qcz1j5YXjMKW32Cm16grA7OneZvimc_3lKcbwR6N2-0c
7,CtZp2VX8K1mVtrJWVG7Pb4XN1cBssgRdavBFSm5uAt37DLBp
8,ZOrZJivSwIoTBhK8EhAM3ZOVAbONywhSucRzrC-ZIi7IZU79
9,Z2PhABQ0SdSVW_disp9FW5dBkTBaNeOr2BLLlko3WzebkBn7
10,4B4OgAsAjvkqUBXgF5T9X4Sz7P81vC32Rk5Y9A2Losoea6bi
11,JbqsgyoFauA4Q-D7cX2paaGossL7oMwFtVF8qy2xXllxKysf
12,PG1YMEEHR5Hka-8I4ervxc9DLhBQ0pxviLImjTAVPI9e37TL
13,Z9KU9M1MlVrdNRRzdh7G3axbnRr2-vbZNLSeaCRw_hE0W7qL
14,kCuW3n9MyetMWxCOyHviGpOIqODa06c92T5Hs1J5M4co8wu6
15,fyVDNp-WH7YJlmnlvC_B7v3D_1ta6DIpt74EnEROtSm-NChL
16,CxzIWPIevRI8xzGisTOL_WcdGcyq_x4CmXIqcPgrXH9WIVHs
17,fdZfUG22zN7GkNtSATWIB6INHhlaYoynrvkAV4x4deG86xzY
18,IdFRnOIQdRcnmCJxEA9TpI2Gz6PIw1KAIwRyOSjx0xnvcDDm
19,fi9IrEg_NqNyfFww2URBNTXVTF0fBj_NsXtxmku9hTsSU5Iw
20,5nsSVoDBU3wEbicdmW64rHgr3AdPHDMexmTNAN7Ijj8M6nNm
21,evCvViFfDv7dYaBmAlpjWGnaVFXonMvGkUEtFyeZg_kD4R6-
22,kKqkTbqjh0qJ8X-kTelHR8Q5cqjX2R6w1FKnEN_-ZSDd1wqc
23,kjhPZ6ELNV9QZjf7KfjkbJ-5GHNdyGVmuMSvIVB80Gdr3w9O
24,7n0MLyyAdyVMasRXvfAm9AueP5mQmdYU74y6S0ZnHgjVq2wC
25,A6qWn7S8Z4jtgewzcneN3LtjTU2ZhkfOpXYu07IQj3HJsaCf
26,a8AbIhpuR7TiqDLqCXqNpJSAfDuFKaztsSy2fECQAuDsofAW
27,V2HkzJREPjOXcAn4tBv5p4PrwKIBSu6HoTQQveETcXAe9Wmr
28,-WxCA98YHKbz7A9Ppfmks4JpZXGLrxIJ1T3PxcQ2agxuNdDR
29,0tkks7InbjLtoaaGMCbcioV7afkH4XxXP_x-10yHpDDCnB9l
30,BOrF7SbnVo_qLyz7KD6Yj7NiJJ94wHIM7yKr9BDyw_kiK0yR
31,IZm0wDxYwBZbTQ-aZqPHYbQlGKLE7jfXGs_gZkp9rjCASFIO
32,fUNSjTCpvc6LyyjdLdj_gVMyD5Ujd-srD0l6klx06QxV0yc_
